,Date,Year,Timestamp,Language,Value,UnixTime
4370,June 2013,2013,2013-06-01,R,1.99,1370044800.0
4371,July 2013,2013,2013-07-01,R,1.95,1372636800.0
4372,August 2013,2013,2013-08-01,R,2.0,1375315200.0
4373,September 2013,2013,2013-09-01,R,2.06,1377993600.0
4374,October 2013,2013,2013-10-01,R,2.09,1380585600.0
4375,November 2013,2013,2013-11-01,R,2.09,1383264000.0
4376,December 2013,2013,2013-12-01,R,2.12,1385856000.0
4377,January 2014,2014,2014-01-01,R,2.17,1388534400.0
4378,February 2014,2014,2014-02-01,R,2.18,1391212800.0
4379,March 2014,2014,2014-03-01,R,2.21,1393632000.0
4380,April 2014,2014,2014-04-01,R,2.19,1396310400.0
4381,May 2014,2014,2014-05-01,R,2.21,1398902400.0
4382,June 2014,2014,2014-06-01,R,2.3,1401580800.0
4383,July 2014,2014,2014-07-01,R,2.3,1404172800.0
4384,August 2014,2014,2014-08-01,R,2.3,1406851200.0
4385,September 2014,2014,2014-09-01,R,2.4,1409529600.0
4386,October 2014,2014,2014-10-01,R,2.41,1412121600.0
4387,November 2014,2014,2014-11-01,R,2.49,1414800000.0
4388,December 2014,2014,2014-12-01,R,2.51,1417392000.0
4389,January 2015,2015,2015-01-01,R,2.59,1420070400.0
4390,February 2015,2015,2015-02-01,R,2.69,1422748800.0
4391,March 2015,2015,2015-03-01,R,2.7,1425168000.0
4392,April 2015,2015,2015-04-01,R,2.79,1427846400.0
4393,May 2015,2015,2015-05-01,R,2.8000000000000003,1430438400.0
4394,June 2015,2015,2015-06-01,R,2.85,1433116800.0
4395,July 2015,2015,2015-07-01,R,2.87,1435708800.0
4396,August 2015,2015,2015-08-01,R,2.9000000000000004,1438387200.0
4397,September 2015,2015,2015-09-01,R,2.88,1441065600.0
4398,October 2015,2015,2015-10-01,R,2.91,1443657600.0
4399,November 2015,2015,2015-11-01,R,3.01,1446336000.0
4400,December 2015,2015,2015-12-01,R,3.02,1448928000.0
4401,January 2016,2016,2016-01-01,R,3.06,1451606400.0
4402,February 2016,2016,2016-02-01,R,3.08,1454284800.0
4403,March 2016,2016,2016-03-01,R,3.17,1456790400.0
4404,April 2016,2016,2016-04-01,R,3.25,1459468800.0
4405,May 2016,2016,2016-05-01,R,3.29,1462060800.0
4406,June 2016,2016,2016-06-01,R,3.34,1464739200.0
4407,July 2016,2016,2016-07-01,R,3.45,1467331200.0
4408,August 2016,2016,2016-08-01,R,3.4799999999999995,1470009600.0
4409,September 2016,2016,2016-09-01,R,3.46,1472688000.0
4410,October 2016,2016,2016-10-01,R,3.51,1475280000.0
4411,November 2016,2016,2016-11-01,R,3.53,1477958400.0
4412,December 2016,2016,2016-12-01,R,3.55,1480550400.0
4413,January 2017,2017,2017-01-01,R,3.54,1483228800.0
4414,February 2017,2017,2017-02-01,R,3.64,1485907200.0
4415,March 2017,2017,2017-03-01,R,3.75,1488326400.0
4416,April 2017,2017,2017-04-01,R,3.85,1491004800.0
4417,May 2017,2017,2017-05-01,R,3.97,1493596800.0
4418,June 2017,2017,2017-06-01,R,4.07,1496275200.0
4419,July 2017,2017,2017-07-01,R,4.16,1498867200.0
4420,August 2017,2017,2017-08-01,R,4.22,1501545600.0
4421,September 2017,2017,2017-09-01,R,4.25,1504224000.0
4422,October 2017,2017,2017-10-01,R,4.16,1506816000.0
4423,November 2017,2017,2017-11-01,R,4.14,1509494400.0
4424,December 2017,2017,2017-12-01,R,4.17,1512086400.0
4425,January 2018,2018,2018-01-01,R,4.22,1514764800.0
4426,February 2018,2018,2018-02-01,R,4.18,1517443200.0
4427,March 2018,2018,2018-03-01,R,4.19,1519862400.0
4428,April 2018,2018,2018-04-01,R,4.21,1522540800.0
4429,May 2018,2018,2018-05-01,R,4.18,1525132800.0
4430,June 2018,2018,2018-06-01,R,4.1000000000000005,1527811200.0
4431,July 2018,2018,2018-07-01,R,4.06,1530403200.0
4432,August 2018,2018,2018-08-01,R,4.03,1533081600.0
4433,September 2018,2018,2018-09-01,R,4.03,1535760000.0
4434,October 2018,2018,2018-10-01,R,3.97,1538352000.0
4435,November 2018,2018,2018-11-01,R,3.95,1541030400.0
4436,December 2018,2018,2018-12-01,R,3.99,1543622400.0
4437,January 2019,2019,2019-01-01,R,3.96,1546300800.0
4438,February 2019,2019,2019-02-01,R,3.96,1548979200.0
4439,March 2019,2019,2019-03-01,R,3.94,1551398400.0
4440,April 2019,2019,2019-04-01,R,3.93,1554076800.0
4441,May 2019,2019,2019-05-01,R,3.99,1556668800.0
4442,June 2019,2019,2019-06-01,R,3.94,1559347200.0
4443,July 2019,2019,2019-07-01,R,3.86,1561939200.0
4444,August 2019,2019,2019-08-01,R,3.84,1564617600.0
4445,September 2019,2019,2019-09-01,R,3.8,1567296000.0
4446,October 2019,2019,2019-10-01,R,3.82,1569888000.0
4447,November 2019,2019,2019-11-01,R,3.73,1572566400.0
4448,December 2019,2019,2019-12-01,R,3.74,1575158400.0
4449,January 2020,2020,2020-01-01,R,3.8,1577836800.0
4450,February 2020,2020,2020-02-01,R,3.81,1580515200.0
4451,March 2020,2020,2020-03-01,R,3.76,1583020800.0
4452,April 2020,2020,2020-04-01,R,3.83,1585699200.0
4453,May 2020,2020,2020-05-01,R,3.91,1588291200.0
4454,June 2020,2020,2020-06-01,R,4.01,1590969600.0
4455,July 2020,2020,2020-07-01,R,3.99,1593561600.0
4456,August 2020,2020,2020-08-01,R,3.99,1596240000.0
4457,September 2020,2020,2020-09-01,R,4.06,1598918400.0
4458,October 2020,2020,2020-10-01,R,3.94,1601510400.0
4459,November 2020,2020,2020-11-01,R,3.89,1604188800.0
4460,December 2020,2020,2020-12-01,R,3.83,1606780800.0
4461,January 2021,2021,2021-01-01,R,3.85,1609459200.0
4462,February 2021,2021,2021-02-01,R,3.93,1612137600.0
4463,March 2021,2021,2021-03-01,R,3.91,1614556800.0
4464,April 2021,2021,2021-04-01,R,3.99,1617235200.0
4465,May 2021,2021,2021-05-01,R,3.93,1619827200.0
4466,July 2004,2004,2004-07-01,Ruby,0.33,1088640000.0
4467,August 2004,2004,2004-08-01,Ruby,0.4,1091318400.0
4468,September 2004,2004,2004-09-01,Ruby,0.41,1093996800.0
4469,October 2004,2004,2004-10-01,Ruby,0.46,1096588800.0
4470,November 2004,2004,2004-11-01,Ruby,0.45,1099267200.0
4471,December 2004,2004,2004-12-01,Ruby,0.42,1101859200.0
4472,January 2005,2005,2005-01-01,Ruby,0.47,1104537600.0
4473,February 2005,2005,2005-02-01,Ruby,0.45,1107216000.0
4474,March 2005,2005,2005-03-01,Ruby,0.46,1109635200.0
4475,April 2005,2005,2005-04-01,Ruby,0.43,1112313600.0
4476,May 2005,2005,2005-05-01,Ruby,0.47,1114905600.0
4477,June 2005,2005,2005-06-01,Ruby,0.5499999999999999,1117584000.0
4478,July 2005,2005,2005-07-01,Ruby,0.62,1120176000.0
4479,August 2005,2005,2005-08-01,Ruby,0.66,1122854400.0
4480,September 2005,2005,2005-09-01,Ruby,0.79,1125532800.0
4481,October 2005,2005,2005-10-01,Ruby,0.95,1128124800.0
4482,November 2005,2005,2005-11-01,Ruby,1.1,1130803200.0
4483,December 2005,2005,2005-12-01,Ruby,1.24,1133395200.0
4484,January 2006,2006,2006-01-01,Ruby,1.37,1136073600.0
4485,February 2006,2006,2006-02-01,Ruby,1.58,1138752000.0
4486,March 2006,2006,2006-03-01,Ruby,1.68,1141171200.0
4487,April 2006,2006,2006-04-01,Ruby,1.78,1143849600.0
4488,May 2006,2006,2006-05-01,Ruby,1.9,1146441600.0
4489,June 2006,2006,2006-06-01,Ruby,1.91,1149120000.0
4490,July 2006,2006,2006-07-01,Ruby,1.92,1151712000.0
4491,August 2006,2006,2006-08-01,Ruby,2.08,1154390400.0
4492,September 2006,2006,2006-09-01,Ruby,2.2,1157068800.0
4493,October 2006,2006,2006-10-01,Ruby,2.28,1159660800.0
4494,November 2006,2006,2006-11-01,Ruby,2.3,1162339200.0
4495,December 2006,2006,2006-12-01,Ruby,2.37,1164931200.0
4496,January 2007,2007,2007-01-01,Ruby,2.51,1167609600.0
4497,February 2007,2007,2007-02-01,Ruby,2.49,1170288000.0
4498,March 2007,2007,2007-03-01,Ruby,2.49,1172707200.0
4499,April 2007,2007,2007-04-01,Ruby,2.63,1175385600.0
4500,May 2007,2007,2007-05-01,Ruby,2.63,1177977600.0
4501,June 2007,2007,2007-06-01,Ruby,2.77,1180656000.0
4502,July 2007,2007,2007-07-01,Ruby,2.81,1183248000.0
4503,August 2007,2007,2007-08-01,Ruby,2.79,1185926400.0
4504,September 2007,2007,2007-09-01,Ruby,2.81,1188604800.0
4505,October 2007,2007,2007-10-01,Ruby,2.78,1191196800.0
4506,November 2007,2007,2007-11-01,Ruby,2.85,1193875200.0
4507,December 2007,2007,2007-12-01,Ruby,2.82,1196467200.0
4508,January 2008,2008,2008-01-01,Ruby,2.87,1199145600.0
4509,February 2008,2008,2008-02-01,Ruby,2.85,1201824000.0
4510,March 2008,2008,2008-03-01,Ruby,2.9000000000000004,1204329600.0
4511,April 2008,2008,2008-04-01,Ruby,2.9000000000000004,1207008000.0
4512,May 2008,2008,2008-05-01,Ruby,2.91,1209600000.0
4513,June 2008,2008,2008-06-01,Ruby,2.94,1212278400.0
4514,July 2008,2008,2008-07-01,Ruby,2.85,1214870400.0
4515,August 2008,2008,2008-08-01,Ruby,2.93,1217548800.0
4516,September 2008,2008,2008-09-01,Ruby,2.87,1220227200.0
4517,October 2008,2008,2008-10-01,Ruby,2.8400000000000003,1222819200.0
4518,November 2008,2008,2008-11-01,Ruby,2.78,1225497600.0
4519,December 2008,2008,2008-12-01,Ruby,2.71,1228089600.0
4520,January 2009,2009,2009-01-01,Ruby,2.7,1230768000.0
4521,February 2009,2009,2009-02-01,Ruby,2.67,1233446400.0
4522,March 2009,2009,2009-03-01,Ruby,2.68,1235865600.0
4523,April 2009,2009,2009-04-01,Ruby,2.65,1238544000.0
4524,May 2009,2009,2009-05-01,Ruby,2.65,1241136000.0
4525,June 2009,2009,2009-06-01,Ruby,2.66,1243814400.0
4526,July 2009,2009,2009-07-01,Ruby,2.65,1246406400.0
4527,August 2009,2009,2009-08-01,Ruby,2.64,1249084800.0
4528,September 2009,2009,2009-09-01,Ruby,2.6,1251763200.0
4529,October 2009,2009,2009-10-01,Ruby,2.66,1254355200.0
4530,November 2009,2009,2009-11-01,Ruby,2.6100000000000003,1257033600.0
4531,December 2009,2009,2009-12-01,Ruby,2.56,1259625600.0
4532,January 2010,2010,2010-01-01,Ruby,2.54,1262304000.0
4533,February 2010,2010,2010-02-01,Ruby,2.44,1264982400.0
4534,March 2010,2010,2010-03-01,Ruby,2.36,1267401600.0
4535,April 2010,2010,2010-04-01,Ruby,2.2,1270080000.0
4536,May 2010,2010,2010-05-01,Ruby,2.2,1272672000.0
4537,June 2010,2010,2010-06-01,Ruby,2.18,1275350400.0
4538,July 2010,2010,2010-07-01,Ruby,2.17,1277942400.0
4539,August 2010,2010,2010-08-01,Ruby,2.23,1280620800.0
4540,September 2010,2010,2010-09-01,Ruby,2.33,1283299200.0
4541,October 2010,2010,2010-10-01,Ruby,2.48,1285891200.0
4542,November 2010,2010,2010-11-01,Ruby,2.53,1288569600.0
4543,December 2010,2010,2010-12-01,Ruby,2.65,1291161600.0
4544,January 2011,2011,2011-01-01,Ruby,2.65,1293840000.0
4545,February 2011,2011,2011-02-01,Ruby,2.58,1296518400.0
4546,March 2011,2011,2011-03-01,Ruby,2.58,1298937600.0
4547,April 2011,2011,2011-04-01,Ruby,2.51,1301616000.0
4548,May 2011,2011,2011-05-01,Ruby,2.5,1304208000.0
4549,June 2011,2011,2011-06-01,Ruby,2.6,1306886400.0
4550,July 2011,2011,2011-07-01,Ruby,2.6,1309478400.0
4551,August 2011,2011,2011-08-01,Ruby,2.68,1312156800.0
4552,September 2011,2011,2011-09-01,Ruby,2.59,1314835200.0
4553,October 2011,2011,2011-10-01,Ruby,2.59,1317427200.0
4554,November 2011,2011,2011-11-01,Ruby,2.62,1320105600.0
4555,December 2011,2011,2011-12-01,Ruby,2.46,1322697600.0
4556,January 2012,2012,2012-01-01,Ruby,2.44,1325376000.0
4557,February 2012,2012,2012-02-01,Ruby,2.46,1328054400.0
4558,March 2012,2012,2012-03-01,Ruby,2.53,1330560000.0
4559,April 2012,2012,2012-04-01,Ruby,2.62,1333238400.0
4560,May 2012,2012,2012-05-01,Ruby,2.65,1335830400.0
4561,June 2012,2012,2012-06-01,Ruby,2.71,1338508800.0
4562,July 2012,2012,2012-07-01,Ruby,2.76,1341100800.0
4563,August 2012,2012,2012-08-01,Ruby,2.75,1343779200.0
4564,September 2012,2012,2012-09-01,Ruby,2.76,1346457600.0
4565,October 2012,2012,2012-10-01,Ruby,2.69,1349049600.0
4566,November 2012,2012,2012-11-01,Ruby,2.77,1351728000.0
4567,December 2012,2012,2012-12-01,Ruby,2.77,1354320000.0
4568,January 2013,2013,2013-01-01,Ruby,2.81,1356998400.0
4569,February 2013,2013,2013-02-01,Ruby,2.76,1359676800.0
4570,March 2013,2013,2013-03-01,Ruby,2.72,1362096000.0
4571,April 2013,2013,2013-04-01,Ruby,2.74,1364774400.0
4572,May 2013,2013,2013-05-01,Ruby,2.68,1367366400.0
4573,June 2013,2013,2013-06-01,Ruby,2.72,1370044800.0
4574,July 2013,2013,2013-07-01,Ruby,2.66,1372636800.0
4575,August 2013,2013,2013-08-01,Ruby,2.76,1375315200.0
4576,September 2013,2013,2013-09-01,Ruby,2.78,1377993600.0
4577,October 2013,2013,2013-10-01,Ruby,2.86,1380585600.0
4578,November 2013,2013,2013-11-01,Ruby,2.75,1383264000.0
4579,December 2013,2013,2013-12-01,Ruby,2.69,1385856000.0
4580,January 2014,2014,2014-01-01,Ruby,2.71,1388534400.0
4581,February 2014,2014,2014-02-01,Ruby,2.6,1391212800.0
4582,March 2014,2014,2014-03-01,Ruby,2.6,1393632000.0
4583,April 2014,2014,2014-04-01,Ruby,2.54,1396310400.0
4584,May 2014,2014,2014-05-01,Ruby,2.6100000000000003,1398902400.0
4585,June 2014,2014,2014-06-01,Ruby,2.6100000000000003,1401580800.0
4586,July 2014,2014,2014-07-01,Ruby,2.63,1404172800.0
4587,August 2014,2014,2014-08-01,Ruby,2.65,1406851200.0
4588,September 2014,2014,2014-09-01,Ruby,2.66,1409529600.0
4589,October 2014,2014,2014-10-01,Ruby,2.6100000000000003,1412121600.0
4590,November 2014,2014,2014-11-01,Ruby,2.54,1414800000.0
4591,December 2014,2014,2014-12-01,Ruby,2.56,1417392000.0
4592,January 2015,2015,2015-01-01,Ruby,2.56,1420070400.0
4593,February 2015,2015,2015-02-01,Ruby,2.53,1422748800.0
4594,March 2015,2015,2015-03-01,Ruby,2.52,1425168000.0
4595,April 2015,2015,2015-04-01,Ruby,2.5700000000000003,1427846400.0
4596,May 2015,2015,2015-05-01,Ruby,2.6100000000000003,1430438400.0
4597,June 2015,2015,2015-06-01,Ruby,2.62,1433116800.0
4598,July 2015,2015,2015-07-01,Ruby,2.6100000000000003,1435708800.0
4599,August 2015,2015,2015-08-01,Ruby,2.66,1438387200.0
4600,September 2015,2015,2015-09-01,Ruby,2.65,1441065600.0
4601,October 2015,2015,2015-10-01,Ruby,2.66,1443657600.0
4602,November 2015,2015,2015-11-01,Ruby,2.64,1446336000.0
4603,December 2015,2015,2015-12-01,Ruby,2.58,1448928000.0
4604,January 2016,2016,2016-01-01,Ruby,2.52,1451606400.0
4605,February 2016,2016,2016-02-01,Ruby,2.47,1454284800.0
4606,March 2016,2016,2016-03-01,Ruby,2.44,1456790400.0
4607,April 2016,2016,2016-04-01,Ruby,2.39,1459468800.0
4608,May 2016,2016,2016-05-01,Ruby,2.39,1462060800.0
4609,June 2016,2016,2016-06-01,Ruby,2.33,1464739200.0
4610,July 2016,2016,2016-07-01,Ruby,2.35,1467331200.0
4611,August 2016,2016,2016-08-01,Ruby,2.35,1470009600.0
4612,September 2016,2016,2016-09-01,Ruby,2.32,1472688000.0
4613,October 2016,2016,2016-10-01,Ruby,2.32,1475280000.0
4614,November 2016,2016,2016-11-01,Ruby,2.25,1477958400.0
4615,December 2016,2016,2016-12-01,Ruby,2.2,1480550400.0
4616,January 2017,2017,2017-01-01,Ruby,2.18,1483228800.0
4617,February 2017,2017,2017-02-01,Ruby,2.15,1485907200.0
4618,March 2017,2017,2017-03-01,Ruby,2.11,1488326400.0
4619,April 2017,2017,2017-04-01,Ruby,2.0500000000000003,1491004800.0
4620,May 2017,2017,2017-05-01,Ruby,2.0500000000000003,1493596800.0
4621,June 2017,2017,2017-06-01,Ruby,2.11,1496275200.0
4622,July 2017,2017,2017-07-01,Ruby,2.0500000000000003,1498867200.0
4623,August 2017,2017,2017-08-01,Ruby,2.03,1501545600.0
4624,September 2017,2017,2017-09-01,Ruby,1.99,1504224000.0
4625,October 2017,2017,2017-10-01,Ruby,1.97,1506816000.0
4626,November 2017,2017,2017-11-01,Ruby,1.92,1509494400.0
4627,December 2017,2017,2017-12-01,Ruby,1.82,1512086400.0
4628,January 2018,2018,2018-01-01,Ruby,1.7999999999999998,1514764800.0
4629,February 2018,2018,2018-02-01,Ruby,1.7500000000000002,1517443200.0
4630,March 2018,2018,2018-03-01,Ruby,1.7500000000000002,1519862400.0
4631,April 2018,2018,2018-04-01,Ruby,1.7000000000000002,1522540800.0
4632,May 2018,2018,2018-05-01,Ruby,1.66,1525132800.0
4633,June 2018,2018,2018-06-01,Ruby,1.66,1527811200.0
4634,July 2018,2018,2018-07-01,Ruby,1.62,1530403200.0
4635,August 2018,2018,2018-08-01,Ruby,1.58,1533081600.0
4636,September 2018,2018,2018-09-01,Ruby,1.6,1535760000.0
4637,October 2018,2018,2018-10-01,Ruby,1.59,1538352000.0
4638,November 2018,2018,2018-11-01,Ruby,1.5699999999999998,1541030400.0
4639,December 2018,2018,2018-12-01,Ruby,1.54,1543622400.0
4640,January 2019,2019,2019-01-01,Ruby,1.5,1546300800.0
4641,February 2019,2019,2019-02-01,Ruby,1.48,1548979200.0
4642,March 2019,2019,2019-03-01,Ruby,1.41,1551398400.0
4643,April 2019,2019,2019-04-01,Ruby,1.36,1554076800.0
4644,May 2019,2019,2019-05-01,Ruby,1.36,1556668800.0
4645,June 2019,2019,2019-06-01,Ruby,1.35,1559347200.0
4646,July 2019,2019,2019-07-01,Ruby,1.36,1561939200.0
4647,August 2019,2019,2019-08-01,Ruby,1.4,1564617600.0
4648,September 2019,2019,2019-09-01,Ruby,1.43,1567296000.0
4649,October 2019,2019,2019-10-01,Ruby,1.43,1569888000.0
4650,November 2019,2019,2019-11-01,Ruby,1.41,1572566400.0
4651,December 2019,2019,2019-12-01,Ruby,1.39,1575158400.0
4652,January 2020,2020,2020-01-01,Ruby,1.36,1577836800.0
4653,February 2020,2020,2020-02-01,Ruby,1.31,1580515200.0
4654,March 2020,2020,2020-03-01,Ruby,1.26,1583020800.0
4655,April 2020,2020,2020-04-01,Ruby,1.27,1585699200.0
4656,May 2020,2020,2020-05-01,Ruby,1.24,1588291200.0
4657,June 2020,2020,2020-06-01,Ruby,1.2,1590969600.0
4658,July 2020,2020,2020-07-01,Ruby,1.21,1593561600.0
4659,August 2020,2020,2020-08-01,Ruby,1.16,1596240000.0
4660,September 2020,2020,2020-09-01,Ruby,1.15,1598918400.0
4661,October 2020,2020,2020-10-01,Ruby,1.11,1601510400.0
4662,November 2020,2020,2020-11-01,Ruby,1.13,1604188800.0
4663,December 2020,2020,2020-12-01,Ruby,1.12,1606780800.0
4664,January 2021,2021,2021-01-01,Ruby,1.12,1609459200.0
4665,February 2021,2021,2021-02-01,Ruby,1.12,1612137600.0
4666,March 2021,2021,2021-03-01,Ruby,1.16,1614556800.0
4667,April 2021,2021,2021-04-01,Ruby,1.18,1617235200.0
4668,May 2021,2021,2021-05-01,Ruby,1.12,1619827200.0
4669,July 2004,2004,2004-07-01,Rust,0.08,1088640000.0
4670,August 2004,2004,2004-08-01,Rust,0.09,1091318400.0
4671,September 2004,2004,2004-09-01,Rust,0.1,1093996800.0
4672,October 2004,2004,2004-10-01,Rust,0.11,1096588800.0
4673,November 2004,2004,2004-11-01,Rust,0.13,1099267200.0
4674,December 2004,2004,2004-12-01,Rust,0.13,1101859200.0
4675,January 2005,2005,2005-01-01,Rust,0.15,1104537600.0
4676,February 2005,2005,2005-02-01,Rust,0.15,1107216000.0
4677,March 2005,2005,2005-03-01,Rust,0.13,1109635200.0
4678,April 2005,2005,2005-04-01,Rust,0.11,1112313600.0
4679,May 2005,2005,2005-05-01,Rust,0.09,1114905600.0
4680,June 2005,2005,2005-06-01,Rust,0.1,1117584000.0
4681,July 2005,2005,2005-07-01,Rust,0.11,1120176000.0
4682,August 2005,2005,2005-08-01,Rust,0.12,1122854400.0
4683,September 2005,2005,2005-09-01,Rust,0.18,1125532800.0
4684,October 2005,2005,2005-10-01,Rust,0.16,1128124800.0
4685,November 2005,2005,2005-11-01,Rust,0.16999999999999998,1130803200.0
4686,December 2005,2005,2005-12-01,Rust,0.16,1133395200.0
4687,January 2006,2006,2006-01-01,Rust,0.15,1136073600.0
4688,February 2006,2006,2006-02-01,Rust,0.14,1138752000.0
4689,March 2006,2006,2006-03-01,Rust,0.09,1141171200.0
4690,April 2006,2006,2006-04-01,Rust,0.09,1143849600.0
4691,May 2006,2006,2006-05-01,Rust,0.06999999999999999,1146441600.0
4692,June 2006,2006,2006-06-01,Rust,0.06999999999999999,1149120000.0
4693,July 2006,2006,2006-07-01,Rust,0.08,1151712000.0
4694,August 2006,2006,2006-08-01,Rust,0.08,1154390400.0
4695,September 2006,2006,2006-09-01,Rust,0.09,1157068800.0
4696,October 2006,2006,2006-10-01,Rust,0.09,1159660800.0
4697,November 2006,2006,2006-11-01,Rust,0.09,1162339200.0
4698,December 2006,2006,2006-12-01,Rust,0.09,1164931200.0
4699,January 2007,2007,2007-01-01,Rust,0.08,1167609600.0
4700,February 2007,2007,2007-02-01,Rust,0.1,1170288000.0
4701,March 2007,2007,2007-03-01,Rust,0.1,1172707200.0
4702,April 2007,2007,2007-04-01,Rust,0.11,1175385600.0
4703,May 2007,2007,2007-05-01,Rust,0.11,1177977600.0
4704,June 2007,2007,2007-06-01,Rust,0.11,1180656000.0
4705,July 2007,2007,2007-07-01,Rust,0.11,1183248000.0
4706,August 2007,2007,2007-08-01,Rust,0.06999999999999999,1185926400.0
4707,September 2007,2007,2007-09-01,Rust,0.06999999999999999,1188604800.0
4708,October 2007,2007,2007-10-01,Rust,0.06,1191196800.0
4709,November 2007,2007,2007-11-01,Rust,0.06999999999999999,1193875200.0
4710,December 2007,2007,2007-12-01,Rust,0.06999999999999999,1196467200.0
4711,January 2008,2008,2008-01-01,Rust,0.06999999999999999,1199145600.0
4712,February 2008,2008,2008-02-01,Rust,0.08,1201824000.0
4713,March 2008,2008,2008-03-01,Rust,0.08,1204329600.0
4714,April 2008,2008,2008-04-01,Rust,0.06999999999999999,1207008000.0
4715,May 2008,2008,2008-05-01,Rust,0.06,1209600000.0
4716,June 2008,2008,2008-06-01,Rust,0.08,1212278400.0
4717,July 2008,2008,2008-07-01,Rust,0.06999999999999999,1214870400.0
4718,August 2008,2008,2008-08-01,Rust,0.09,1217548800.0
4719,September 2008,2008,2008-09-01,Rust,0.08,1220227200.0
4720,October 2008,2008,2008-10-01,Rust,0.08,1222819200.0
4721,November 2008,2008,2008-11-01,Rust,0.08,1225497600.0
4722,December 2008,2008,2008-12-01,Rust,0.08,1228089600.0
4723,January 2009,2009,2009-01-01,Rust,0.1,1230768000.0
4724,February 2009,2009,2009-02-01,Rust,0.1,1233446400.0
4725,March 2009,2009,2009-03-01,Rust,0.12,1235865600.0
4726,April 2009,2009,2009-04-01,Rust,0.12,1238544000.0
4727,May 2009,2009,2009-05-01,Rust,0.12,1241136000.0
4728,June 2009,2009,2009-06-01,Rust,0.11,1243814400.0
4729,July 2009,2009,2009-07-01,Rust,0.09,1246406400.0
4730,August 2009,2009,2009-08-01,Rust,0.09,1249084800.0
4731,September 2009,2009,2009-09-01,Rust,0.06999999999999999,1251763200.0
4732,October 2009,2009,2009-10-01,Rust,0.06999999999999999,1254355200.0
4733,November 2009,2009,2009-11-01,Rust,0.06999999999999999,1257033600.0
4734,December 2009,2009,2009-12-01,Rust,0.08,1259625600.0
4735,January 2010,2010,2010-01-01,Rust,0.09,1262304000.0
4736,February 2010,2010,2010-02-01,Rust,0.09,1264982400.0
4737,March 2010,2010,2010-03-01,Rust,0.1,1267401600.0
4738,April 2010,2010,2010-04-01,Rust,0.1,1270080000.0
4739,May 2010,2010,2010-05-01,Rust,0.11,1272672000.0
4740,June 2010,2010,2010-06-01,Rust,0.1,1275350400.0
4741,July 2010,2010,2010-07-01,Rust,0.1,1277942400.0
4742,August 2010,2010,2010-08-01,Rust,0.08,1280620800.0
4743,September 2010,2010,2010-09-01,Rust,0.09,1283299200.0
4744,October 2010,2010,2010-10-01,Rust,0.09,1285891200.0
4745,November 2010,2010,2010-11-01,Rust,0.08,1288569600.0
4746,December 2010,2010,2010-12-01,Rust,0.09,1291161600.0
4747,January 2011,2011,2011-01-01,Rust,0.06999999999999999,1293840000.0
4748,February 2011,2011,2011-02-01,Rust,0.06999999999999999,1296518400.0
4749,March 2011,2011,2011-03-01,Rust,0.06,1298937600.0
4750,April 2011,2011,2011-04-01,Rust,0.06,1301616000.0
4751,May 2011,2011,2011-05-01,Rust,0.06999999999999999,1304208000.0
4752,June 2011,2011,2011-06-01,Rust,0.05,1306886400.0
4753,July 2011,2011,2011-07-01,Rust,0.06,1309478400.0
4754,August 2011,2011,2011-08-01,Rust,0.06,1312156800.0
4755,September 2011,2011,2011-09-01,Rust,0.06,1314835200.0
4756,October 2011,2011,2011-10-01,Rust,0.05,1317427200.0
4757,November 2011,2011,2011-11-01,Rust,0.05,1320105600.0
4758,December 2011,2011,2011-12-01,Rust,0.06,1322697600.0
4759,January 2012,2012,2012-01-01,Rust,0.06,1325376000.0
4760,February 2012,2012,2012-02-01,Rust,0.06999999999999999,1328054400.0
4761,March 2012,2012,2012-03-01,Rust,0.06,1330560000.0
4762,April 2012,2012,2012-04-01,Rust,0.06999999999999999,1333238400.0
4763,May 2012,2012,2012-05-01,Rust,0.06999999999999999,1335830400.0
4764,June 2012,2012,2012-06-01,Rust,0.06999999999999999,1338508800.0
4765,July 2012,2012,2012-07-01,Rust,0.08,1341100800.0
4766,August 2012,2012,2012-08-01,Rust,0.06999999999999999,1343779200.0
4767,September 2012,2012,2012-09-01,Rust,0.08,1346457600.0
4768,October 2012,2012,2012-10-01,Rust,0.08,1349049600.0
4769,November 2012,2012,2012-11-01,Rust,0.09,1351728000.0
4770,December 2012,2012,2012-12-01,Rust,0.1,1354320000.0
4771,January 2013,2013,2013-01-01,Rust,0.09,1356998400.0
4772,February 2013,2013,2013-02-01,Rust,0.09,1359676800.0
4773,March 2013,2013,2013-03-01,Rust,0.09,1362096000.0
4774,April 2013,2013,2013-04-01,Rust,0.09,1364774400.0
4775,May 2013,2013,2013-05-01,Rust,0.08,1367366400.0
4776,June 2013,2013,2013-06-01,Rust,0.06999999999999999,1370044800.0
4777,July 2013,2013,2013-07-01,Rust,0.08,1372636800.0
4778,August 2013,2013,2013-08-01,Rust,0.08,1375315200.0
4779,September 2013,2013,2013-09-01,Rust,0.08,1377993600.0
4780,October 2013,2013,2013-10-01,Rust,0.09,1380585600.0
4781,November 2013,2013,2013-11-01,Rust,0.08,1383264000.0
4782,December 2013,2013,2013-12-01,Rust,0.09,1385856000.0
4783,January 2014,2014,2014-01-01,Rust,0.12,1388534400.0
4784,February 2014,2014,2014-02-01,Rust,0.2,1391212800.0
4785,March 2014,2014,2014-03-01,Rust,0.26,1393632000.0
